"User_ID","消费时间间隔","消费频率","用户类型"
"126974","低","低","挽留用户"
"127013","低","低","挽留用户"
"127342","低","低","挽留用户"
"127996","低","低","挽留用户"
"128006","低","低","挽留用户"
"128078","低","低","挽留用户"
"128412","低","低","挽留用户"
"128444","低","低","挽留用户"
"1000194","低","低","挽留用户"
"1000650","低","低","挽留用户"
"1000722","低","低","挽留用户"
"1000857","低","低","挽留用户"
"1000919","低","低","挽留用户"
"1000922","低","低","挽留用户"
"100095","低","低","挽留用户"
"100109","低","低","挽留用户"
"1001154","低","低","挽留用户"
"1001327","低","低","挽留用户"
"1001438","低","低","挽留用户"
"100164","低","低","挽留用户"
"1001809","低","低","挽留用户"
"1001903","低","低","挽留用户"
"1001985","低","低","挽留用户"
"1002044","低","低","挽留用户"
"1002183","低","低","挽留用户"
"1002306","低","低","挽留用户"
"1002484","低","低","挽留用户"
"1003743","低","低","挽留用户"
"1003756","低","低","挽留用户"
"1004020","低","低","挽留用户"
"1004443","低","低","挽留用户"
"1004580","低","低","挽留用户"
"1004608","低","低","挽留用户"
"1004800","低","低","挽留用户"
"100501","低","低","挽留用户"
"1005085","低","低","挽留用户"
"1005131","低","低","挽留用户"
"10053","低","低","挽留用户"
"1005314","低","低","挽留用户"
"1005412","低","低","挽留用户"
"1005413","低","低","挽留用户"
"1005659","低","低","挽留用户"
"1005706","低","低","挽留用户"
"1006021","低","低","挽留用户"
"1006102","低","低","挽留用户"
"1006236","低","低","挽留用户"
"1006678","低","低","挽留用户"
"1006850","低","低","挽留用户"
"1006917","低","低","挽留用户"
"100712","低","低","挽留用户"
"1007260","低","低","挽留用户"
"1007644","低","低","挽留用户"
"1007833","低","低","挽留用户"
"1008037","低","低","挽留用户"
"100815","低","低","挽留用户"
"100816","低","低","挽留用户"
"1008376","低","低","挽留用户"
"1008744","低","低","挽留用户"
"1008956","低","低","挽留用户"
"1009626","低","低","挽留用户"
"1009630","低","低","挽留用户"
"1010155","低","低","挽留用户"
"1010210","低","低","挽留用户"
"1010515","低","低","挽留用户"
"1010536","低","低","挽留用户"
"1010537","低","低","挽留用户"
"101058","低","低","挽留用户"
"1010599","低","低","挽留用户"
"1011072","低","低","挽留用户"
"1011415","低","低","挽留用户"
"101157","低","低","挽留用户"
"1011656","低","低","挽留用户"
"1011685","低","低","挽留用户"
"1011891","低","低","挽留用户"
"1012028","低","低","挽留用户"
"1012082","低","低","挽留用户"
"1012445","低","低","挽留用户"
"1012478","低","低","挽留用户"
"1012512","低","低","挽留用户"
"1012647","低","低","挽留用户"
"1012665","低","低","挽留用户"
"1012849","低","低","挽留用户"
"1013194","低","低","挽留用户"
"101320","低","低","挽留用户"
"101326","低","低","挽留用户"
"1013423","低","低","挽留用户"
"1013844","低","低","挽留用户"
"1013898","低","低","挽留用户"
"10139","低","低","挽留用户"
"1014025","低","低","挽留用户"
"1014043","低","低","挽留用户"
"101418","低","低","挽留用户"
"1014434","低","低","挽留用户"
"1014688","低","低","挽留用户"
"1014988","低","低","挽留用户"
"1015143","低","低","挽留用户"
"1015770","低","低","挽留用户"
"1015779","低","低","挽留用户"
"1015840","低","低","挽留用户"
"1016079","低","低","挽留用户"
"1016568","低","低","挽留用户"
"1016606","低","低","挽留用户"
"1016929","低","低","挽留用户"
"1017022","低","低","挽留用户"
"1017075","低","低","挽留用户"
"1017508","低","低","挽留用户"
"1017522","低","低","挽留用户"
"1017610","低","低","挽留用户"
"1017772","低","低","挽留用户"
"1017904","低","低","挽留用户"
"1017918","低","低","挽留用户"
"102030","低","低","挽留用户"
"102088","低","低","挽留用户"
"102120","低","低","挽留用户"
"102169","低","低","挽留用户"
"102450","低","低","挽留用户"
"102526","低","低","挽留用户"
"102580","低","低","挽留用户"
"102666","低","低","挽留用户"
"102928","低","低","挽留用户"
"102954","低","低","挽留用户"
"102971","低","低","挽留用户"
"102976","低","低","挽留用户"
"103416","低","低","挽留用户"
"103709","低","低","挽留用户"
"103973","低","低","挽留用户"
"1044","低","低","挽留用户"
"104880","低","低","挽留用户"
"105050","低","低","挽留用户"
"10514","低","低","挽留用户"
"105198","低","低","挽留用户"
"10529","低","低","挽留用户"
"105548","低","低","挽留用户"
"105888","低","低","挽留用户"
"106230","低","低","挽留用户"
"106518","低","低","挽留用户"
"106530","低","低","挽留用户"
"107089","低","低","挽留用户"
"107160","低","低","挽留用户"
"107179","低","低","挽留用户"
"107351","低","低","挽留用户"
"107470","低","低","挽留用户"
"107633","低","低","挽留用户"
"10777","低","低","挽留用户"
"107942","低","低","挽留用户"
"108182","低","低","挽留用户"
"108235","低","低","挽留用户"
"108442","低","低","挽留用户"
"108906","低","低","挽留用户"
"109018","低","低","挽留用户"
"109306","低","低","挽留用户"
"10935","低","低","挽留用户"
"109540","低","低","挽留用户"
"109611","低","低","挽留用户"
"109671","低","低","挽留用户"
"109677","低","低","挽留用户"
"10983","低","低","挽留用户"
"109931","低","低","挽留用户"
"109975","低","低","挽留用户"
"110111","低","低","挽留用户"
"110167","低","低","挽留用户"
"110304","低","低","挽留用户"
"110357","低","低","挽留用户"
"110370","低","低","挽留用户"
"110511","低","低","挽留用户"
"110661","低","低","挽留用户"
"110872","低","低","挽留用户"
"111056","低","低","挽留用户"
"111783","低","低","挽留用户"
"112058","低","低","挽留用户"
"112097","低","低","挽留用户"
"112435","低","低","挽留用户"
"1008830","低","高","保持用户"
"1008799","低","高","保持用户"
"100134","低","高","保持用户"
"1005649","低","高","保持用户"
"10469","低","高","保持用户"
"117","低","高","保持用户"
"1004463","低","高","保持用户"
"107109","低","高","保持用户"
"109856","低","高","保持用户"
"100","低","高","保持用户"
"1002046","低","高","保持用户"
"1005703","低","高","保持用户"
"115506","低","高","保持用户"
"124232","低","高","保持用户"
"11504","低","高","保持用户"
"126794","低","高","保持用户"
"128218","低","高","保持用户"
"105054","低","高","保持用户"
"111107","低","高","保持用户"
"100234","低","高","保持用户"
"1014694","低","高","保持用户"
"102110","低","高","保持用户"
"100204","低","高","保持用户"
"1002132","低","高","保持用户"
"1008870","低","高","保持用户"
"1009884","低","高","保持用户"
"1013847","低","高","保持用户"
"1013929","低","高","保持用户"
"1017770","低","高","保持用户"
"104192","低","高","保持用户"
"105602","低","高","保持用户"
"106489","低","高","保持用户"
"111386","低","高","保持用户"
"112684","低","高","保持用户"
"11379","低","高","保持用户"
"117147","低","高","保持用户"
"123111","低","高","保持用户"
"128033","低","高","保持用户"
"113731","低","高","保持用户"
"114141","低","高","保持用户"
"117802","低","高","保持用户"
"11855","低","高","保持用户"
"119758","低","高","保持用户"
"122341","低","高","保持用户"
"122771","低","高","保持用户"
"124485","低","高","保持用户"
"124806","低","高","保持用户"
"125090","低","高","保持用户"
"126146","低","高","保持用户"
"1002534","低","高","保持用户"
"1003095","低","高","保持用户"
"1006894","低","高","保持用户"
"1008385","低","高","保持用户"
"1010267","低","高","保持用户"
"1011705","低","高","保持用户"
"1011745","低","高","保持用户"
"1012534","低","高","保持用户"
"1015077","低","高","保持用户"
"1015718","低","高","保持用户"
"1017762","低","高","保持用户"
"102403","低","高","保持用户"
"104796","低","高","保持用户"
"104865","低","高","保持用户"
"106951","低","高","保持用户"
"108449","低","高","保持用户"
"10996","低","高","保持用户"
"111288","低","高","保持用户"
"1000209","低","低","挽留用户"
"1000251","低","低","挽留用户"
"1001420","低","低","挽留用户"
"1001769","低","低","挽留用户"
"100177","低","低","挽留用户"
"1002202","低","低","挽留用户"
"1003643","低","低","挽留用户"
"1004406","低","低","挽留用户"
"1004471","低","低","挽留用户"
"100523","低","低","挽留用户"
"1005269","低","低","挽留用户"
"1005860","低","低","挽留用户"
"1005877","低","低","挽留用户"
"1005906","低","低","挽留用户"
"1006395","低","低","挽留用户"
"1006586","低","低","挽留用户"
"1009798","低","低","挽留用户"
"1010347","低","低","挽留用户"
"1010416","低","低","挽留用户"
"1010582","低","低","挽留用户"
"1011235","低","低","挽留用户"
"1011391","低","低","挽留用户"
"1013023","低","低","挽留用户"
"1013311","低","低","挽留用户"
"1014064","低","低","挽留用户"
"1014108","低","低","挽留用户"
"1014605","低","低","挽留用户"
"1014633","低","低","挽留用户"
"1017143","低","低","挽留用户"
"1017432","低","低","挽留用户"
"1017546","低","低","挽留用户"
"1017621","低","低","挽留用户"
"1017734","低","低","挽留用户"
"101817","低","低","挽留用户"
"102397","低","低","挽留用户"
"103079","低","低","挽留用户"
"103312","低","低","挽留用户"
"103463","低","低","挽留用户"
"104368","低","低","挽留用户"
"104701","低","低","挽留用户"
"105029","低","低","挽留用户"
"106147","低","低","挽留用户"
"106573","低","低","挽留用户"
"107333","低","低","挽留用户"
"107917","低","低","挽留用户"
"108623","低","低","挽留用户"
"108635","低","低","挽留用户"
"10888","低","低","挽留用户"
"109377","低","低","挽留用户"
"109589","低","低","挽留用户"
"11097","低","低","挽留用户"
"111551","低","低","挽留用户"
"111811","低","低","挽留用户"
"1120","低","低","挽留用户"
"113118","低","低","挽留用户"
"11327","低","低","挽留用户"
"114160","低","低","挽留用户"
"114278","低","低","挽留用户"
"115618","低","低","挽留用户"
"115762","低","低","挽留用户"
"116269","低","低","挽留用户"
"116316","低","低","挽留用户"
"11666","低","低","挽留用户"
"117450","低","低","挽留用户"
"117453","低","低","挽留用户"
"11774","低","低","挽留用户"
"120471","低","低","挽留用户"
"121530","低","低","挽留用户"
"121773","低","低","挽留用户"
"122292","低","低","挽留用户"
"122691","低","低","挽留用户"
"12407","低","低","挽留用户"
"12465","低","低","挽留用户"
"124927","低","低","挽留用户"
"125023","低","低","挽留用户"
"125802","低","低","挽留用户"
"125823","低","低","挽留用户"
"125946","低","低","挽留用户"
"126150","低","低","挽留用户"
"127208","低","低","挽留用户"
"127260","低","低","挽留用户"
"127522","低","低","挽留用户"
"112920","低","低","挽留用户"
"113027","低","低","挽留用户"
"113732","低","低","挽留用户"
"114031","低","低","挽留用户"
"114283","低","低","挽留用户"
"1144","低","低","挽留用户"
"114892","低","低","挽留用户"
"11497","低","低","挽留用户"
"115012","低","低","挽留用户"
"115415","低","低","挽留用户"
"115543","低","低","挽留用户"
"115822","低","低","挽留用户"
"11611","低","低","挽留用户"
"116693","低","低","挽留用户"
"116796","低","低","挽留用户"
"117128","低","低","挽留用户"
"11740","低","低","挽留用户"
"117472","低","低","挽留用户"
"118379","低","低","挽留用户"
"119638","低","低","挽留用户"
"120518","低","低","挽留用户"
"120524","低","低","挽留用户"
"120675","低","低","挽留用户"
"121223","低","低","挽留用户"
"121377","低","低","挽留用户"
"121711","低","低","挽留用户"
"122172","低","低","挽留用户"
"123036","低","低","挽留用户"
"123108","低","低","挽留用户"
"123584","低","低","挽留用户"
"12373","低","低","挽留用户"
"124072","低","低","挽留用户"
"124354","低","低","挽留用户"
"12464","低","低","挽留用户"
"125217","低","低","挽留用户"
"125924","低","低","挽留用户"
"126024","低","低","挽留用户"
"126569","低","低","挽留用户"
"127055","低","低","挽留用户"
"128108","低","低","挽留用户"
"128230","低","低","挽留用户"
"1001017","低","低","挽留用户"
"1001092","低","低","挽留用户"
"1001569","低","低","挽留用户"
"1001872","低","低","挽留用户"
"100249","低","低","挽留用户"
"1002725","低","低","挽留用户"
"1003152","低","低","挽留用户"
"100324","低","低","挽留用户"
"100363","低","低","挽留用户"
"1004196","低","低","挽留用户"
"1004296","低","低","挽留用户"
"1004298","低","低","挽留用户"
"10044","低","低","挽留用户"
"1004403","低","低","挽留用户"
"1004466","低","低","挽留用户"
"1004929","低","低","挽留用户"
"1005179","低","低","挽留用户"
"1005186","低","低","挽留用户"
"1005215","低","低","挽留用户"
"1005218","低","低","挽留用户"
"1005311","低","低","挽留用户"
"1005541","低","低","挽留用户"
"1006015","低","低","挽留用户"
"1006940","低","低","挽留用户"
"1007046","低","低","挽留用户"
"1007353","低","低","挽留用户"
"1008481","低","低","挽留用户"
"1008502","低","低","挽留用户"
"1008665","低","低","挽留用户"
"1008764","低","低","挽留用户"
"1009237","低","低","挽留用户"
"1009533","低","低","挽留用户"
"1009765","低","低","挽留用户"
"1009832","低","低","挽留用户"
"1009933","低","低","挽留用户"
"1010047","低","低","挽留用户"
"1010121","低","低","挽留用户"
"1010173","低","低","挽留用户"
"101024","低","低","挽留用户"
"10111","低","低","挽留用户"
"1011816","低","低","挽留用户"
"1011839","低","低","挽留用户"
"1012639","低","低","挽留用户"
"1012784","低","低","挽留用户"
"1013582","低","低","挽留用户"
"1013775","低","低","挽留用户"
"1014519","低","低","挽留用户"
"1014704","低","低","挽留用户"
"1014778","低","低","挽留用户"
"1014909","低","低","挽留用户"
"1015430","低","低","挽留用户"
"1015621","低","低","挽留用户"
"1015811","低","低","挽留用户"
"1016393","低","低","挽留用户"
"1016542","低","低","挽留用户"
"1016659","低","低","挽留用户"
"1016810","低","低","挽留用户"
"101896","低","低","挽留用户"
"102930","低","低","挽留用户"
"104111","低","低","挽留用户"
"104307","低","低","挽留用户"
"105059","低","低","挽留用户"
"105673","低","低","挽留用户"
"10669","低","低","挽留用户"
"106852","低","低","挽留用户"
"106858","低","低","挽留用户"
"107408","低","低","挽留用户"
"107586","低","低","挽留用户"
"107902","低","低","挽留用户"
"108237","低","低","挽留用户"
"108425","低","低","挽留用户"
"108882","低","低","挽留用户"
"108910","低","低","挽留用户"
"109065","低","低","挽留用户"
"109416","低","低","挽留用户"
"109968","低","低","挽留用户"
"110036","低","低","挽留用户"
"111442","低","低","挽留用户"
"111860","低","低","挽留用户"
"112166","低","低","挽留用户"
"112360","低","低","挽留用户"
"112448","低","低","挽留用户"
"112621","低","低","挽留用户"
"112676","低","低","挽留用户"
"1000070","低","低","挽留用户"
"1000135","低","低","挽留用户"
"1000364","低","低","挽留用户"
"1000420","低","低","挽留用户"
"1000455","低","低","挽留用户"
"1001482","低","低","挽留用户"
"1001489","低","低","挽留用户"
"1001492","低","低","挽留用户"
"1001543","低","低","挽留用户"
"1001744","低","低","挽留用户"
"1001946","低","低","挽留用户"
"1002058","低","低","挽留用户"
"1002147","低","低","挽留用户"
"1002328","低","低","挽留用户"
"1002339","低","低","挽留用户"
"1002494","低","低","挽留用户"
"100284","低","低","挽留用户"
"100308","低","低","挽留用户"
"1003274","低","低","挽留用户"
"1003281","低","低","挽留用户"
"1003432","低","低","挽留用户"
"1003894","低","低","挽留用户"
"1003914","低","低","挽留用户"
"1004073","低","低","挽留用户"
"100428","低","低","挽留用户"
"1004778","低","低","挽留用户"
"1005383","低","低","挽留用户"
"1005524","低","低","挽留用户"
"1005788","低","低","挽留用户"
"1006121","低","低","挽留用户"
"1006178","低","低","挽留用户"
"1006336","低","低","挽留用户"
"100664","低","低","挽留用户"
"1006784","低","低","挽留用户"
"1006943","低","低","挽留用户"
"1007028","低","低","挽留用户"
"1007635","低","低","挽留用户"
"1007642","低","低","挽留用户"
"1007819","低","低","挽留用户"
"1008010","低","低","挽留用户"
"1008231","低","低","挽留用户"
"1008791","低","低","挽留用户"
"10092","低","低","挽留用户"
"100933","低","低","挽留用户"
"1009553","低","低","挽留用户"
"1010199","低","低","挽留用户"
"1010204","低","低","挽留用户"
"1010836","低","低","挽留用户"
"101084","低","低","挽留用户"
"1011024","低","低","挽留用户"
"1011340","低","低","挽留用户"
"1011490","低","低","挽留用户"
"1011676","低","低","挽留用户"
"1011681","低","低","挽留用户"
"1011698","低","低","挽留用户"
"1011758","低","低","挽留用户"
"1012012","低","低","挽留用户"
"101210","低","低","挽留用户"
"1012116","低","低","挽留用户"
"1012578","低","低","挽留用户"
"1012597","低","低","挽留用户"
"1012915","低","低","挽留用户"
"101340","低","低","挽留用户"
"1013635","低","低","挽留用户"
"1013774","低","低","挽留用户"
"1013907","低","低","挽留用户"
"1013934","低","低","挽留用户"
"1013955","低","低","挽留用户"
"1014326","低","低","挽留用户"
"1014472","低","低","挽留用户"
"101448","低","低","挽留用户"
"1014742","低","低","挽留用户"
"1015588","低","低","挽留用户"
"1015628","低","低","挽留用户"
"101575","低","低","挽留用户"
"1015981","低","低","挽留用户"
"1016645","低","低","挽留用户"
"1016855","低","低","挽留用户"
"1016997","低","低","挽留用户"
"1017244","低","低","挽留用户"
"1017362","低","低","挽留用户"
"1017506","低","低","挽留用户"
"101762","低","低","挽留用户"
"1017674","低","低","挽留用户"
"1017806","低","低","挽留用户"
"1017877","低","低","挽留用户"
"101918","低","低","挽留用户"
"102162","低","低","挽留用户"
"102184","低","低","挽留用户"
"102410","低","低","挽留用户"
"102783","低","低","挽留用户"
"103481","低","低","挽留用户"
"1035","低","低","挽留用户"
"103614","低","低","挽留用户"
"103650","低","低","挽留用户"
"103651","低","低","挽留用户"
"10371","低","低","挽留用户"
"103863","低","低","挽留用户"
"104005","低","低","挽留用户"
"104253","低","低","挽留用户"
"104498","低","低","挽留用户"
"104623","低","低","挽留用户"
"104674","低","低","挽留用户"
"104965","低","低","挽留用户"
"105016","低","低","挽留用户"
"10524","低","低","挽留用户"
"105242","低","低","挽留用户"
"105450","低","低","挽留用户"
"105638","低","低","挽留用户"
"105755","低","低","挽留用户"
"105908","低","低","挽留用户"
"106100","低","低","挽留用户"
"106566","低","低","挽留用户"
"106621","低","低","挽留用户"
"106724","低","低","挽留用户"
"106759","低","低","挽留用户"
"10676","低","低","挽留用户"
"107030","低","低","挽留用户"
"107554","低","低","挽留用户"
"107584","低","低","挽留用户"
"107656","低","低","挽留用户"
"107741","低","低","挽留用户"
"108252","低","低","挽留用户"
"108634","低","低","挽留用户"
"108670","低","低","挽留用户"
"10876","低","低","挽留用户"
"108883","低","低","挽留用户"
"109253","低","低","挽留用户"
"109640","低","低","挽留用户"
"109749","低","低","挽留用户"
"109979","低","低","挽留用户"
"110062","低","低","挽留用户"
"110254","低","低","挽留用户"
"110303","低","低","挽留用户"
"110624","低","低","挽留用户"
"111015","低","低","挽留用户"
"111542","低","低","挽留用户"
"111721","低","低","挽留用户"
"111904","低","低","挽留用户"
"112013","低","低","挽留用户"
"112092","低","低","挽留用户"
"112182","低","低","挽留用户"
"112415","低","低","挽留用户"
"112584","低","低","挽留用户"
"113233","低","低","挽留用户"
"113537","低","低","挽留用户"
"113602","低","低","挽留用户"
"113826","低","低","挽留用户"
"113949","低","低","挽留用户"
"113995","低","低","挽留用户"
"11413","低","低","挽留用户"
"114224","低","低","挽留用户"
"114272","低","低","挽留用户"
"114436","低","低","挽留用户"
"114784","低","低","挽留用户"
"114974","低","低","挽留用户"
"115044","低","低","挽留用户"
"115289","低","低","挽留用户"
"115906","低","低","挽留用户"
"116111","低","低","挽留用户"
"116204","低","低","挽留用户"
"116482","低","低","挽留用户"
"116727","低","低","挽留用户"
"116750","低","低","挽留用户"
"116809","低","低","挽留用户"
"117124","低","低","挽留用户"
"117251","低","低","挽留用户"
"117258","低","低","挽留用户"
"117284","低","低","挽留用户"
"117410","低","低","挽留用户"
"117666","低","低","挽留用户"
"117933","低","低","挽留用户"
"118049","低","低","挽留用户"
"118313","低","低","挽留用户"
"118383","低","低","挽留用户"
"118505","低","低","挽留用户"
"118576","低","低","挽留用户"
"118766","低","低","挽留用户"
"118790","低","低","挽留用户"
"118956","低","低","挽留用户"
"120134","低","低","挽留用户"
"120238","低","低","挽留用户"
"120283","低","低","挽留用户"
"120466","低","低","挽留用户"
"12088","低","低","挽留用户"
"120891","低","低","挽留用户"
"121036","低","低","挽留用户"
"121132","低","低","挽留用户"
"121156","低","低","挽留用户"
"121528","低","低","挽留用户"
"121538","低","低","挽留用户"
"122193","低","低","挽留用户"
"122335","低","低","挽留用户"
"122502","低","低","挽留用户"
"122604","低","低","挽留用户"
"122905","低","低","挽留用户"
"122953","低","低","挽留用户"
"123103","低","低","挽留用户"
"123275","低","低","挽留用户"
"124025","低","低","挽留用户"
"1241","低","低","挽留用户"
"1242","低","低","挽留用户"
"124587","低","低","挽留用户"
"125270","低","低","挽留用户"
"125365","低","低","挽留用户"
"125519","低","低","挽留用户"
"125859","低","低","挽留用户"
"126278","低","低","挽留用户"
"126437","低","低","挽留用户"
"12645","低","低","挽留用户"
"126565","低","低","挽留用户"
"126962","低","低","挽留用户"
"127146","低","低","挽留用户"
"127181","低","低","挽留用户"
"127476","低","低","挽留用户"
"127511","低","低","挽留用户"
"127722","低","低","挽留用户"
"127927","低","低","挽留用户"
"128124","低","低","挽留用户"
"1234","低","高","保持用户"
"125422","低","高","保持用户"
"105027","低","高","保持用户"
"1002705","低","高","保持用户"
"105116","低","高","保持用户"
"113571","低","高","保持用户"
"120479","低","高","保持用户"
"113584","低","高","保持用户"
"118671","低","高","保持用户"
"126554","低","高","保持用户"
"128372","低","高","保持用户"
"104088","低","高","保持用户"
"1003163","低","高","保持用户"
"1009859","低","高","保持用户"
"1013086","低","高","保持用户"
"1014321","低","高","保持用户"
"103308","低","高","保持用户"
"104642","低","高","保持用户"
"113523","低","高","保持用户"
"115509","低","高","保持用户"
"115531","低","高","保持用户"
"120038","低","高","保持用户"
"123090","低","高","保持用户"
"124127","低","高","保持用户"
"11450","低","高","保持用户"
"116102","低","高","保持用户"
"116708","低","高","保持用户"
"117540","低","高","保持用户"
"119582","低","高","保持用户"
"126879","低","高","保持用户"
"10035","低","高","保持用户"
"1003941","低","高","保持用户"
"1004958","低","高","保持用户"
"1005866","低","高","保持用户"
"1010006","低","高","保持用户"
"1014166","低","高","保持用户"
"105479","低","高","保持用户"
"105903","低","高","保持用户"
"106223","低","高","保持用户"
"107718","低","高","保持用户"
"108417","低","高","保持用户"
"1105","低","高","保持用户"
"1000408","低","低","挽留用户"
"1003343","低","低","挽留用户"
"1004122","低","低","挽留用户"
"1005455","低","低","挽留用户"
"1006173","低","低","挽留用户"
"100760","低","低","挽留用户"
"1007965","低","低","挽留用户"
"100977","低","低","挽留用户"
"1010129","低","低","挽留用户"
"1010507","低","低","挽留用户"
"1012284","低","低","挽留用户"
"1014736","低","低","挽留用户"
"1015645","低","低","挽留用户"
"1015814","低","低","挽留用户"
"1015903","低","低","挽留用户"
"1016201","低","低","挽留用户"
"10169","低","低","挽留用户"
"1017209","低","低","挽留用户"
"102319","低","低","挽留用户"
"102434","低","低","挽留用户"
"103634","低","低","挽留用户"
"10388","低","低","挽留用户"
"109623","低","低","挽留用户"
"112566","低","低","挽留用户"
"112571","低","低","挽留用户"
"112844","低","低","挽留用户"
"113722","低","低","挽留用户"
"117941","低","低","挽留用户"
"121423","低","低","挽留用户"
"12169","低","低","挽留用户"
"121881","低","低","挽留用户"
"123433","低","低","挽留用户"
"123793","低","低","挽留用户"
"124516","低","低","挽留用户"
"124674","低","低","挽留用户"
"125838","低","低","挽留用户"
"126745","低","低","挽留用户"
"127268","低","低","挽留用户"
"127818","低","低","挽留用户"
"128393","低","低","挽留用户"
"113710","低","低","挽留用户"
"113986","低","低","挽留用户"
"114132","低","低","挽留用户"
"114754","低","低","挽留用户"
"114798","低","低","挽留用户"
"115453","低","低","挽留用户"
"116066","低","低","挽留用户"
"116345","低","低","挽留用户"
"116588","低","低","挽留用户"
"116812","低","低","挽留用户"
"117895","低","低","挽留用户"
"118200","低","低","挽留用户"
"118242","低","低","挽留用户"
"118944","低","低","挽留用户"
"119820","低","低","挽留用户"
"120336","低","低","挽留用户"
"120425","低","低","挽留用户"
"120760","低","低","挽留用户"
"122323","低","低","挽留用户"
"123521","低","低","挽留用户"
"123522","低","低","挽留用户"
"123933","低","低","挽留用户"
"124010","低","低","挽留用户"
"124357","低","低","挽留用户"
"124481","低","低","挽留用户"
"125192","低","低","挽留用户"
"125693","低","低","挽留用户"
"125740","低","低","挽留用户"
"125792","低","低","挽留用户"
"126236","低","低","挽留用户"
"128120","低","低","挽留用户"
"1000274","低","低","挽留用户"
"1000519","低","低","挽留用户"
"1000896","低","低","挽留用户"
"1000936","低","低","挽留用户"
"100292","低","低","挽留用户"
"1003110","低","低","挽留用户"
"1003329","低","低","挽留用户"
"1004454","低","低","挽留用户"
"1005701","低","低","挽留用户"
"1006255","低","低","挽留用户"
"1006306","低","低","挽留用户"
"1006823","低","低","挽留用户"
"100700","低","低","挽留用户"
"1008429","低","低","挽留用户"
"1008500","低","低","挽留用户"
"100891","低","低","挽留用户"
"1008985","低","低","挽留用户"
"1010001","低","低","挽留用户"
"1010211","低","低","挽留用户"
"1010534","低","低","挽留用户"
"1010539","低","低","挽留用户"
"1010566","低","低","挽留用户"
"1011419","低","低","挽留用户"
"1012677","低","低","挽留用户"
"1012774","低","低","挽留用户"
"1012967","低","低","挽留用户"
"1013711","低","低","挽留用户"
"1014467","低","低","挽留用户"
"101502","低","低","挽留用户"
"1015031","低","低","挽留用户"
"1015568","低","低","挽留用户"
"1015693","低","低","挽留用户"
"1016318","低","低","挽留用户"
"1016481","低","低","挽留用户"
"1016605","低","低","挽留用户"
"1016783","低","低","挽留用户"
"1017304","低","低","挽留用户"
"102424","低","低","挽留用户"
"103435","低","低","挽留用户"
"104137","低","低","挽留用户"
"104749","低","低","挽留用户"
"105193","低","低","挽留用户"
"105475","低","低","挽留用户"
"105952","低","低","挽留用户"
"106255","低","低","挽留用户"
"10629","低","低","挽留用户"
"106634","低","低","挽留用户"
"107800","低","低","挽留用户"
"107830","低","低","挽留用户"
"107945","低","低","挽留用户"
"108015","低","低","挽留用户"
"10806","低","低","挽留用户"
"108397","低","低","挽留用户"
"108630","低","低","挽留用户"
"108672","低","低","挽留用户"
"109147","低","低","挽留用户"
"110032","低","低","挽留用户"
"110387","低","低","挽留用户"
"11058","低","低","挽留用户"
"110686","低","低","挽留用户"
"111041","低","低","挽留用户"
"111063","低","低","挽留用户"
"111097","低","低","挽留用户"
"111268","低","低","挽留用户"
"11158","低","低","挽留用户"
"1000282","低","低","挽留用户"
"1000283","低","低","挽留用户"
"100059","低","低","挽留用户"
"1000751","低","低","挽留用户"
"1001018","低","低","挽留用户"
"1001301","低","低","挽留用户"
"1001346","低","低","挽留用户"
"1001360","低","低","挽留用户"
"1001521","低","低","挽留用户"
"1001608","低","低","挽留用户"
"1001688","低","低","挽留用户"
"10020","低","低","挽留用户"
"1002453","低","低","挽留用户"
"1002478","低","低","挽留用户"
"1002593","低","低","挽留用户"
"100277","低","低","挽留用户"
"1003122","低","低","挽留用户"
"1003306","低","低","挽留用户"
"1003467","低","低","挽留用户"
"1003947","低","低","挽留用户"
"1004289","低","低","挽留用户"
"1005117","低","低","挽留用户"
"1005268","低","低","挽留用户"
"1005431","低","低","挽留用户"
"1005522","低","低","挽留用户"
"1006028","低","低","挽留用户"
"1006439","低","低","挽留用户"
"1006495","低","低","挽留用户"
"1006590","低","低","挽留用户"
"1006618","低","低","挽留用户"
"1006647","低","低","挽留用户"
"1006670","低","低","挽留用户"
"1006704","低","低","挽留用户"
"1007057","低","低","挽留用户"
"1007200","低","低","挽留用户"
"1007217","低","低","挽留用户"
"1007280","低","低","挽留用户"
"1008044","低","低","挽留用户"
"1008055","低","低","挽留用户"
"1008255","低","低","挽留用户"
"1008258","低","低","挽留用户"
"1008382","低","低","挽留用户"
"1008401","低","低","挽留用户"
"1008899","低","低","挽留用户"
"1009415","低","低","挽留用户"
"10096","低","低","挽留用户"
"1009687","低","低","挽留用户"
"1009982","低","低","挽留用户"
"1010214","低","低","挽留用户"
"1010311","低","低","挽留用户"
"1010439","低","低","挽留用户"
"1010480","低","低","挽留用户"
"1010995","低","低","挽留用户"
"1011052","低","低","挽留用户"
"1011092","低","低","挽留用户"
"1011214","低","低","挽留用户"
"1011290","低","低","挽留用户"
"1011574","低","低","挽留用户"
"1011624","低","低","挽留用户"
"1011703","低","低","挽留用户"
"1011773","低","低","挽留用户"
"1012528","低","低","挽留用户"
"1012673","低","低","挽留用户"
"1012737","低","低","挽留用户"
"1012896","低","低","挽留用户"
"1013362","低","低","挽留用户"
"1013456","低","低","挽留用户"
"1013559","低","低","挽留用户"
"1014088","低","低","挽留用户"
