"User_ID","R","F"
"108856","3","1"
"108870","3","1"
"109328","3","1"
"109371","3","1"
"109491","3","1"
"109829","3","1"
"109876","3","1"
"110081","3","1"
"110187","3","1"
"110300","3","1"
"110322","3","1"
"110579","3","1"
"110715","3","1"
"110881","3","1"
"111221","3","1"
"111710","3","1"
"112108","3","1"
"112109","3","1"
"112126","3","1"
"11225","3","1"
"112469","3","1"
"112531","3","1"
"112754","3","1"
"112972","3","1"
"113221","3","1"
"113743","3","1"
"113785","3","1"
"113801","3","1"
"114585","3","1"
"114670","3","1"
"114915","3","1"
"115009","3","1"
"115147","3","1"
"115293","3","1"
"115327","3","1"
"115332","3","1"
"115456","3","1"
"115537","3","1"
"115605","3","1"
"115813","3","1"
"115853","3","1"
"115986","3","1"
"116061","3","1"
"116264","3","1"
"116520","3","1"
"116541","3","1"
"116654","3","1"
"116701","3","1"
"116847","3","1"
"116955","3","1"
"117086","3","1"
"117330","3","1"
"11736","3","1"
"117607","3","1"
"118099","3","1"
"118600","3","1"
"118701","3","1"
"119051","3","1"
"119082","3","1"
"119120","3","1"
"119209","3","1"
"11923","3","1"
"119577","3","1"
"119895","3","1"
"119940","3","1"
"120026","3","1"
"120047","3","1"
"120118","3","1"
"120375","3","1"
"120381","3","1"
"120478","3","1"
"120565","3","1"
"120587","3","1"
"120615","3","1"
"120634","3","1"
"12077","3","1"
"121020","3","1"
"122133","3","1"
"122201","3","1"
"122544","3","1"
"122667","3","1"
"123087","3","1"
"123131","3","1"
"123170","3","1"
"123841","3","1"
"124063","3","1"
"124337","3","1"
"124398","3","1"
"124468","3","1"
"124713","3","1"
"124971","3","1"
"125122","3","1"
"125475","3","1"
"125488","3","1"
"125798","3","1"
"125827","3","1"
"126031","3","1"
"12617","3","1"
"126295","3","1"
"126306","3","1"
"126630","3","1"
"126848","3","1"
"126947","3","1"
"126997","3","1"
"127058","3","1"
"127069","3","1"
"127072","3","1"
"12709","3","1"
"127182","3","1"
"127505","3","1"
"127583","3","1"
"127607","3","1"
"12779","3","1"
"127905","3","1"
"128111","3","1"
"128352","3","1"
"128401","3","1"
"128438","3","1"
"128536","3","1"
"1008380","4","57"
"1016912","4","23"
"1006745","4","14"
"1014418","4","13"
"1011021","4","11"
"1017027","4","10"
"10877","4","10"
"120059","4","10"
"123812","4","10"
"128260","4","9"
"1015678","4","9"
"102220","4","8"
"114672","4","8"
"120975","4","8"
"115810","4","7"
"120781","4","7"
"123585","4","7"
"1002331","4","7"
"1002886","4","7"
"10236","4","7"
"110802","4","7"
"111765","4","7"
"1000222","4","6"
"1004879","4","6"
"100580","4","6"
"1007231","4","6"
"1014446","4","6"
"1015471","4","6"
"103902","4","6"
"105455","4","6"
"106190","4","6"
"107388","4","6"
"111948","4","6"
"115932","4","6"
"119280","4","6"
"125477","4","6"
"126247","4","6"
"128129","4","6"
"114601","4","5"
"116820","4","5"
"117417","4","5"
"117653","4","5"
"117718","4","5"
"118513","4","5"
"119272","4","5"
"119509","4","5"
"122293","4","5"
"123084","4","5"
"126537","4","5"
"127336","4","5"
"12775","4","5"
"1002349","4","5"
"1006389","4","5"
"1006451","4","5"
"1012741","4","5"
"109188","4","5"
"110804","4","5"
"1006448","4","4"
"1006740","4","4"
"1008183","4","4"
"1009257","4","4"
"1010981","4","4"
"1011096","4","4"
"1011173","4","4"
"1011207","4","4"
"1012093","4","4"
"1012293","4","4"
"1014309","4","4"
"1014475","4","4"
"1015328","4","4"
"1015548","4","4"
"1017972","4","4"
"102019","4","4"
"102917","4","4"
"103427","4","4"
"105729","4","4"
"107318","4","4"
"107723","4","4"
"109004","4","4"
"110339","4","4"
"110873","4","4"
"110904","4","4"
"114478","4","4"
"115914","4","4"
"117115","4","4"
"118059","4","4"
"119188","4","4"
"121025","4","4"
"12143","4","4"
"122655","4","4"
"123301","4","4"
"123541","4","4"
"124623","4","4"
"126789","4","4"
"128186","4","4"
"112864","4","3"
"114197","4","3"
"114743","4","3"
"114900","4","3"
"115220","4","3"
"116018","4","3"
"116135","4","3"
"116607","4","3"
"116833","4","3"
"118183","4","3"
"118321","4","3"
"118477","4","3"
"119","4","3"
"119498","4","3"
"119944","4","3"
"120604","4","3"
"120641","4","3"
"122397","4","3"
"123771","4","3"
"124925","4","3"
"126733","4","3"
"126754","4","3"
"127433","4","3"
"127532","4","3"
"127624","4","3"
"127906","4","3"
"12808","4","3"
"1000581","4","3"
"1000596","4","3"
"1000630","4","3"
"1000712","4","3"
"100113","4","3"
"1001788","4","3"
"1001855","4","3"
"1002330","4","3"
"1003044","4","3"
"1003767","4","3"
"1004212","4","3"
"1004232","4","3"
"1004341","4","3"
"1004420","4","3"
"1005482","4","3"
"1005521","4","3"
"1005571","4","3"
"1005952","4","3"
"1006181","4","3"
"1006510","4","3"
"1006803","4","3"
"1007513","4","3"
"1008097","4","3"
"1008883","4","3"
"1008906","4","3"
"1009155","4","3"
"1009722","4","3"
"1010269","4","3"
"1010945","4","3"
"1011120","4","3"
"1012638","4","3"
"1013531","4","3"
"1013706","4","3"
"1013742","4","3"
"1014637","4","3"
"1015809","4","3"
"1016299","4","3"
"1016554","4","3"
"1016803","4","3"
"1017005","4","3"
"1017579","4","3"
"1017678","4","3"
"101907","4","3"
"102359","4","3"
"102398","4","3"
"102417","4","3"
"10263","4","3"
"102784","4","3"
"103139","4","3"
"103260","4","3"
"103884","4","3"
"104241","4","3"
"104820","4","3"
"104829","4","3"
"107168","4","3"
"107393","4","3"
"107748","4","3"
"108045","4","3"
"108073","4","3"
"108185","4","3"
"109098","4","3"
"110598","4","3"
"110898","4","3"
"11096","4","3"
"111572","4","3"
"112160","4","3"
"112215","4","3"
"112296","4","3"
"112471","4","3"
"11253","4","3"
"112573","4","3"
"112654","4","3"
"1000573","4","2"
"1000703","4","2"
"1001024","4","2"
"1001185","4","2"
"1001673","4","2"
"1001784","4","2"
"1001803","4","2"
"1002316","4","2"
"1003047","4","2"
"1003184","4","2"
"1003550","4","2"
"1003571","4","2"
"1003703","4","2"
"1003979","4","2"
"1004368","4","2"
"1004410","4","2"
"1004516","4","2"
"1004701","4","2"
"100493","4","2"
"1005313","4","2"
"1005505","4","2"
"1005787","4","2"
"1005910","4","2"
"1006392","4","2"
"1006767","4","2"
"100688","4","2"
"1007031","4","2"
"1007388","4","2"
"10075","4","2"
"1007539","4","2"
"1007851","4","2"
"1007944","4","2"
"1008366","4","2"
"10086","4","2"
"1009469","4","2"
"1009741","4","2"
"1009938","4","2"
"1010391","4","2"
"1010533","4","2"
"1010783","4","2"
"1011036","4","2"
"1011128","4","2"
"1011332","4","2"
"1011361","4","2"
"101189","4","2"
"101204","4","2"
"101231","4","2"
"1012524","4","2"
"101260","4","2"
"1013232","4","2"
"1013370","4","2"
"1013574","4","2"
"1013655","4","2"
"1013785","4","2"
"101391","4","2"
"1014642","4","2"
"1014858","4","2"
"1015283","4","2"
"1016078","4","2"
"1016083","4","2"
"1016502","4","2"
"1016759","4","2"
"1016808","4","2"
"1017574","4","2"
"1017585","4","2"
"1017839","4","2"
"101982","4","2"
"102236","4","2"
"102307","4","2"
"103001","4","2"
"103272","4","2"
"103332","4","2"
"10386","4","2"
"104082","4","2"
"104363","4","2"
"104460","4","2"
"10487","4","2"
"105384","4","2"
"105489","4","2"
"105927","4","2"
"105992","4","2"
"106005","4","2"
"106525","4","2"
"106550","4","2"
"106701","4","2"
"106970","4","2"
"107369","4","2"
"10752","4","2"
"10836","4","2"
"108541","4","2"
"108982","4","2"
"109083","4","2"
"109295","4","2"
"109421","4","2"
"109606","4","2"
"109782","4","2"
"109786","4","2"
"109945","4","2"
"110720","4","2"
"111501","4","2"
"111643","4","2"
"111848","4","2"
"111976","4","2"
"112040","4","2"
"112351","4","2"
"112450","4","2"
"112804","4","2"
"113059","4","2"
"113640","4","2"
"114046","4","2"
"114172","4","2"
"114280","4","2"
"114524","4","2"
"114749","4","2"
"114752","4","2"
"11501","4","2"
"116201","4","2"
"116290","4","2"
"116843","4","2"
"117009","4","2"
"117117","4","2"
"117278","4","2"
"117404","4","2"
"11770","4","2"
"117883","4","2"
"118006","4","2"
"118074","4","2"
"118336","4","2"
"118652","4","2"
"118938","4","2"
"119562","4","2"
"120052","4","2"
"120338","4","2"
"120344","4","2"
"120452","4","2"
"120456","4","2"
"120785","4","2"
"12087","4","2"
"121018","4","2"
"121172","4","2"
"121217","4","2"
"121322","4","2"
"121434","4","2"
"122433","4","2"
"122784","4","2"
"122993","4","2"
"123172","4","2"
"123209","4","2"
"123213","4","2"
"123302","4","2"
"123388","4","2"
"123505","4","2"
"123706","4","2"
"123748","4","2"
"124787","4","2"
"12494","4","2"
"125086","4","2"
"12566","4","2"
"125795","4","2"
"125818","4","2"
"125945","4","2"
"126051","4","2"
"126376","4","2"
"126631","4","2"
"1274","4","2"
"127496","4","2"
"127674","4","2"
"127726","4","2"
"128045","4","2"
"128325","4","2"
"112782","4","1"
"112855","4","1"
"112868","4","1"
"113014","4","1"
"113251","4","1"
"113936","4","1"
"114128","4","1"
"114208","4","1"
"114209","4","1"
"1146","4","1"
"114823","4","1"
"114968","4","1"
"115168","4","1"
"115198","4","1"
"115438","4","1"
"116289","4","1"
"116407","4","1"
"116422","4","1"
"116533","4","1"
"116550","4","1"
"116656","4","1"
"116694","4","1"
"1169","4","1"
"118293","4","1"
"118307","4","1"
"118401","4","1"
"118418","4","1"
"118585","4","1"
"118590","4","1"
"118815","4","1"
"118916","4","1"
"118939","4","1"
"118963","4","1"
"119083","4","1"
"119605","4","1"
"120267","4","1"
"120454","4","1"
"120665","4","1"
"120959","4","1"
"121122","4","1"
"121249","4","1"
"121293","4","1"
"121510","4","1"
"121766","4","1"
"121849","4","1"
"121895","4","1"
"122470","4","1"
"122477","4","1"
"12298","4","1"
"123145","4","1"
"123217","4","1"
"12325","4","1"
"123603","4","1"
"123772","4","1"
"124006","4","1"
"124079","4","1"
"124159","4","1"
"1244","4","1"
"124509","4","1"
"124671","4","1"
"125265","4","1"
"125757","4","1"
"125879","4","1"
"125999","4","1"
"126267","4","1"
"126316","4","1"
"12650","4","1"
"126681","4","1"
"126698","4","1"
"126896","4","1"
"126902","4","1"
"126974","4","1"
"127013","4","1"
"127342","4","1"
"127996","4","1"
"128006","4","1"
"128078","4","1"
"128412","4","1"
"128444","4","1"
"1000194","4","1"
"1000650","4","1"
"1000722","4","1"
"1000857","4","1"
"1000919","4","1"
"1000922","4","1"
"100095","4","1"
"100109","4","1"
"1001154","4","1"
"1001327","4","1"
"1001438","4","1"
"100164","4","1"
"1001809","4","1"
"1001903","4","1"
"1001985","4","1"
"1002044","4","1"
"1002183","4","1"
"1002306","4","1"
"1002484","4","1"
"1003743","4","1"
"1003756","4","1"
"1004020","4","1"
"1004443","4","1"
"1004580","4","1"
"1004608","4","1"
"1004800","4","1"
"100501","4","1"
"1005085","4","1"
"1005131","4","1"
"10053","4","1"
"1005314","4","1"
"1005412","4","1"
"1005413","4","1"
"1005659","4","1"
"1005706","4","1"
"1006021","4","1"
"1006102","4","1"
"1006236","4","1"
"1006678","4","1"
"1006850","4","1"
"1006917","4","1"
"100712","4","1"
"1007260","4","1"
"1007644","4","1"
"1007833","4","1"
"1008037","4","1"
"100815","4","1"
"100816","4","1"
"1008376","4","1"
"1008744","4","1"
"1008956","4","1"
"1009626","4","1"
"1009630","4","1"
"1010155","4","1"
"1010210","4","1"
"1010515","4","1"
"1010536","4","1"
"1010537","4","1"
"101058","4","1"
"1010599","4","1"
"1011072","4","1"
"1011415","4","1"
"101157","4","1"
"1011656","4","1"
"1011685","4","1"
"1011891","4","1"
"1012028","4","1"
"1012082","4","1"
"1012445","4","1"
"1012478","4","1"
"1012512","4","1"
"1012647","4","1"
"1012665","4","1"
"1012849","4","1"
"1013194","4","1"
"101320","4","1"
"101326","4","1"
"1013423","4","1"
"1013844","4","1"
"1013898","4","1"
"10139","4","1"
"1014025","4","1"
"1014043","4","1"
"101418","4","1"
"1014434","4","1"
"1014688","4","1"
"1014988","4","1"
"1015143","4","1"
"1015770","4","1"
"1015779","4","1"
"1015840","4","1"
"1016079","4","1"
"1016568","4","1"
"1016606","4","1"
"1016929","4","1"
"1017022","4","1"
"1017075","4","1"
"1017508","4","1"
"1017522","4","1"
"1017610","4","1"
"1017772","4","1"
"1017904","4","1"
"1017918","4","1"
"102030","4","1"
"102088","4","1"
"102120","4","1"
"102169","4","1"
"102450","4","1"
"102526","4","1"
"102580","4","1"
"102666","4","1"
"102928","4","1"
"102954","4","1"
"102971","4","1"
"102976","4","1"
"103416","4","1"
"103709","4","1"
"103973","4","1"
"1044","4","1"
"104880","4","1"
"105050","4","1"
"10514","4","1"
"105198","4","1"
"10529","4","1"
"105548","4","1"
"105888","4","1"
"106230","4","1"
"106518","4","1"
"106530","4","1"
"107089","4","1"
"107160","4","1"
"107179","4","1"
"107351","4","1"
"107470","4","1"
"107633","4","1"
"10777","4","1"
"107942","4","1"
"108182","4","1"
"108235","4","1"
"108442","4","1"
"108906","4","1"
"109018","4","1"
"109306","4","1"
"10935","4","1"
"109540","4","1"
"109611","4","1"
"109671","4","1"
"109677","4","1"
"10983","4","1"
"109931","4","1"
"109975","4","1"
"110111","4","1"
"110167","4","1"
"110304","4","1"
"110357","4","1"
"110370","4","1"
"110511","4","1"
"110661","4","1"
"110872","4","1"
"111056","4","1"
"111783","4","1"
"112058","4","1"
"112097","4","1"
"112435","4","1"
"1008830","5","17"
"1008799","5","15"
"100134","5","14"
"1005649","5","12"
"10469","5","11"
"117","5","10"
"1004463","5","9"
"107109","5","9"
"109856","5","9"
"100","5","8"
"1002046","5","8"
"1005703","5","8"
"115506","5","8"
"124232","5","8"
"11504","5","7"
"126794","5","7"
"128218","5","7"
"105054","5","7"
"111107","5","7"
"100234","5","6"
"1014694","5","6"
"102110","5","6"
"100204","5","5"
"1002132","5","5"
"1008870","5","5"
"1009884","5","5"
"1013847","5","5"
"1013929","5","5"
"1017770","5","5"
"104192","5","5"
"105602","5","5"
"106489","5","5"
"111386","5","5"
"112684","5","5"
"11379","5","5"
"117147","5","5"
"123111","5","5"
"128033","5","5"
"113731","5","4"
"114141","5","4"
"117802","5","4"
"11855","5","4"
"119758","5","4"
"122341","5","4"
"122771","5","4"
"124485","5","4"
"124806","5","4"
"125090","5","4"
"126146","5","4"
"1002534","5","4"
"1003095","5","4"
"1006894","5","4"
"1008385","5","4"
"1010267","5","4"
"1011705","5","4"
"1011745","5","4"
"1012534","5","4"
"1015077","5","4"
"1015718","5","4"
"1017762","5","4"
"102403","5","4"
"104796","5","4"
"104865","5","4"
"106951","5","4"
"108449","5","4"
"10996","5","4"
"111288","5","4"
"1000209","5","3"
"1000251","5","3"
"1001420","5","3"
"1001769","5","3"
"100177","5","3"
"1002202","5","3"
"1003643","5","3"
"1004406","5","3"
"1004471","5","3"
"100523","5","3"
"1005269","5","3"
"1005860","5","3"
"1005877","5","3"
"1005906","5","3"
"1006395","5","3"
"1006586","5","3"
"1009798","5","3"
"1010347","5","3"
"1010416","5","3"
"1010582","5","3"
"1011235","5","3"
"1011391","5","3"
"1013023","5","3"
"1013311","5","3"
"1014064","5","3"
"1014108","5","3"
"1014605","5","3"
"1014633","5","3"
"1017143","5","3"
"1017432","5","3"
"1017546","5","3"
"1017621","5","3"
"1017734","5","3"
"101817","5","3"
"102397","5","3"
"103079","5","3"
"103312","5","3"
"103463","5","3"
"104368","5","3"
"104701","5","3"
"105029","5","3"
"106147","5","3"
"106573","5","3"
"107333","5","3"
"107917","5","3"
"108623","5","3"
"108635","5","3"
"10888","5","3"
"109377","5","3"
"109589","5","3"
"11097","5","3"
"111551","5","3"
"111811","5","3"
"1120","5","3"
"113118","5","3"
"11327","5","3"
"114160","5","3"
"114278","5","3"
"115618","5","3"
"115762","5","3"
"116269","5","3"
"116316","5","3"
"11666","5","3"
"117450","5","3"
"117453","5","3"
"11774","5","3"
"120471","5","3"
"121530","5","3"
"121773","5","3"
"122292","5","3"
"122691","5","3"
"12407","5","3"
"12465","5","3"
"124927","5","3"
"125023","5","3"
"125802","5","3"
"125823","5","3"
"125946","5","3"
"126150","5","3"
"127208","5","3"
"127260","5","3"
"127522","5","3"
"112920","5","2"
"113027","5","2"
"113732","5","2"
"114031","5","2"
"114283","5","2"
"1144","5","2"
"114892","5","2"
"11497","5","2"
"115012","5","2"
"115415","5","2"
"115543","5","2"
"115822","5","2"
"11611","5","2"
"116693","5","2"
"116796","5","2"
"117128","5","2"
"11740","5","2"
"117472","5","2"
"118379","5","2"
"119638","5","2"
"120518","5","2"
"120524","5","2"
"120675","5","2"
"121223","5","2"
"121377","5","2"
"121711","5","2"
"122172","5","2"
"123036","5","2"
"123108","5","2"
"123584","5","2"
"12373","5","2"
"124072","5","2"
"124354","5","2"
"12464","5","2"
"125217","5","2"
"125924","5","2"
"126024","5","2"
"126569","5","2"
"127055","5","2"
"128108","5","2"
"128230","5","2"
"1001017","5","2"
"1001092","5","2"
"1001569","5","2"
"1001872","5","2"
"100249","5","2"
"1002725","5","2"
"1003152","5","2"
"100324","5","2"
"100363","5","2"
"1004196","5","2"
"1004296","5","2"
"1004298","5","2"
"10044","5","2"
"1004403","5","2"
"1004466","5","2"
"1004929","5","2"
"1005179","5","2"
"1005186","5","2"
"1005215","5","2"
"1005218","5","2"
"1005311","5","2"
"1005541","5","2"
"1006015","5","2"
"1006940","5","2"
"1007046","5","2"
"1007353","5","2"
"1008481","5","2"
"1008502","5","2"
"1008665","5","2"
"1008764","5","2"
"1009237","5","2"
"1009533","5","2"
"1009765","5","2"
"1009832","5","2"
"1009933","5","2"
"1010047","5","2"
"1010121","5","2"
"1010173","5","2"
"101024","5","2"
"10111","5","2"
"1011816","5","2"
"1011839","5","2"
"1012639","5","2"
"1012784","5","2"
"1013582","5","2"
"1013775","5","2"
"1014519","5","2"
"1014704","5","2"
"1014778","5","2"
"1014909","5","2"
"1015430","5","2"
"1015621","5","2"
"1015811","5","2"
"1016393","5","2"
"1016542","5","2"
"1016659","5","2"
"1016810","5","2"
"101896","5","2"
"102930","5","2"
"104111","5","2"
"104307","5","2"
"105059","5","2"
"105673","5","2"
"10669","5","2"
"106852","5","2"
"106858","5","2"
"107408","5","2"
"107586","5","2"
"107902","5","2"
"108237","5","2"
"108425","5","2"
"108882","5","2"
"108910","5","2"
"109065","5","2"
"109416","5","2"
"109968","5","2"
"110036","5","2"
"111442","5","2"
"111860","5","2"
"112166","5","2"
"112360","5","2"
"112448","5","2"
"112621","5","2"
"112676","5","2"
"1000070","5","1"
"1000135","5","1"
"1000364","5","1"
"1000420","5","1"
"1000455","5","1"
"1001482","5","1"
"1001489","5","1"
"1001492","5","1"
"1001543","5","1"
"1001744","5","1"
"1001946","5","1"
"1002058","5","1"
"1002147","5","1"
"1002328","5","1"
"1002339","5","1"
"1002494","5","1"
"100284","5","1"
"100308","5","1"
"1003274","5","1"
"1003281","5","1"
"1003432","5","1"
"1003894","5","1"
"1003914","5","1"
"1004073","5","1"
"100428","5","1"
"1004778","5","1"
"1005383","5","1"
"1005524","5","1"
"1005788","5","1"
"1006121","5","1"
"1006178","5","1"
"1006336","5","1"
"100664","5","1"
"1006784","5","1"
"1006943","5","1"
"1007028","5","1"
"1007635","5","1"
"1007642","5","1"
"1007819","5","1"
"1008010","5","1"
"1008231","5","1"
"1008791","5","1"
"10092","5","1"
"100933","5","1"
"1009553","5","1"
"1010199","5","1"
"1010204","5","1"
"1010836","5","1"
"101084","5","1"
"1011024","5","1"
"1011340","5","1"
"1011490","5","1"
"1011676","5","1"
"1011681","5","1"
"1011698","5","1"
"1011758","5","1"
"1012012","5","1"
"101210","5","1"
"1012116","5","1"
"1012578","5","1"
"1012597","5","1"
"1012915","5","1"
"101340","5","1"
"1013635","5","1"
"1013774","5","1"
"1013907","5","1"
"1013934","5","1"
"1013955","5","1"
"1014326","5","1"
"1014472","5","1"
"101448","5","1"
"1014742","5","1"
"1015588","5","1"
"1015628","5","1"
"101575","5","1"
"1015981","5","1"
"1016645","5","1"
"1016855","5","1"
"1016997","5","1"
"1017244","5","1"
"1017362","5","1"
"1017506","5","1"
"101762","5","1"
"1017674","5","1"
"1017806","5","1"
"1017877","5","1"
"101918","5","1"
"102162","5","1"
"102184","5","1"
"102410","5","1"
"102783","5","1"
"103481","5","1"
"1035","5","1"
"103614","5","1"
"103650","5","1"
"103651","5","1"
"10371","5","1"
"103863","5","1"
"104005","5","1"
"104253","5","1"
"104498","5","1"
"104623","5","1"
"104674","5","1"
"104965","5","1"
"105016","5","1"
"10524","5","1"
"105242","5","1"
"105450","5","1"
"105638","5","1"
"105755","5","1"
"105908","5","1"
"106100","5","1"
"106566","5","1"
"106621","5","1"
"106724","5","1"
"106759","5","1"
"10676","5","1"
"107030","5","1"
"107554","5","1"
"107584","5","1"
"107656","5","1"
"107741","5","1"
"108252","5","1"
"108634","5","1"
"108670","5","1"
"10876","5","1"
"108883","5","1"
"109253","5","1"
"109640","5","1"
"109749","5","1"
"109979","5","1"
"110062","5","1"
"110254","5","1"
"110303","5","1"
"110624","5","1"
"111015","5","1"
"111542","5","1"
"111721","5","1"
"111904","5","1"
"112013","5","1"
"112092","5","1"
"112182","5","1"
"112415","5","1"
"112584","5","1"
"113233","5","1"
"113537","5","1"
"113602","5","1"
"113826","5","1"
"113949","5","1"
"113995","5","1"
"11413","5","1"
"114224","5","1"
"114272","5","1"
"114436","5","1"
"114784","5","1"
"114974","5","1"
"115044","5","1"
"115289","5","1"
"115906","5","1"
"116111","5","1"
"116204","5","1"
"116482","5","1"
"116727","5","1"
"116750","5","1"
"116809","5","1"
"117124","5","1"
"117251","5","1"
"117258","5","1"
"117284","5","1"
"117410","5","1"
"117666","5","1"
"117933","5","1"
"118049","5","1"
"118313","5","1"
"118383","5","1"
"118505","5","1"
"118576","5","1"
"118766","5","1"
"118790","5","1"
"118956","5","1"
"120134","5","1"
"120238","5","1"
"120283","5","1"
"120466","5","1"
"12088","5","1"
"120891","5","1"
"121036","5","1"
"121132","5","1"
"121156","5","1"
"121528","5","1"
"121538","5","1"
"122193","5","1"
"122335","5","1"
"122502","5","1"
"122604","5","1"
"122905","5","1"
"122953","5","1"
"123103","5","1"
"123275","5","1"
"124025","5","1"
"1241","5","1"
"1242","5","1"
"124587","5","1"
"125270","5","1"
"125365","5","1"
"125519","5","1"
"125859","5","1"
"126278","5","1"
"126437","5","1"
"12645","5","1"
"126565","5","1"
"126962","5","1"
"127146","5","1"
"127181","5","1"
"127476","5","1"
"127511","5","1"
"127722","5","1"
"127927","5","1"
"128124","5","1"
"1234","6","12"
"125422","6","9"
"105027","6","9"
"1002705","6","7"
"105116","6","7"
"113571","6","7"
"120479","6","7"
"113584","6","6"
"118671","6","6"
"126554","6","6"
"128372","6","6"
"104088","6","6"
"1003163","6","5"
"1009859","6","5"
"1013086","6","5"
"1014321","6","5"
"103308","6","5"
"104642","6","5"
"113523","6","5"
"115509","6","5"
"115531","6","5"
"120038","6","5"
"123090","6","5"
"124127","6","5"
"11450","6","4"
"116102","6","4"
"116708","6","4"
"117540","6","4"
"119582","6","4"
"126879","6","4"
"10035","6","4"
"1003941","6","4"
"1004958","6","4"
"1005866","6","4"
"1010006","6","4"
"1014166","6","4"
"105479","6","4"
"105903","6","4"
"106223","6","4"
"107718","6","4"
"108417","6","4"
"1105","6","4"
"1000408","6","3"
"1003343","6","3"
"1004122","6","3"
"1005455","6","3"
"1006173","6","3"
"100760","6","3"
"1007965","6","3"
"100977","6","3"
"1010129","6","3"
"1010507","6","3"
"1012284","6","3"
"1014736","6","3"
"1015645","6","3"
"1015814","6","3"
"1015903","6","3"
"1016201","6","3"
"10169","6","3"
"1017209","6","3"
"102319","6","3"
"102434","6","3"
"103634","6","3"
"10388","6","3"
"109623","6","3"
"112566","6","3"
"112571","6","3"
"112844","6","3"
"113722","6","3"
"117941","6","3"
"121423","6","3"
"12169","6","3"
"121881","6","3"
"123433","6","3"
"123793","6","3"
"124516","6","3"
"124674","6","3"
"125838","6","3"
"126745","6","3"
"127268","6","3"
"127818","6","3"
"128393","6","3"
"113710","6","2"
"113986","6","2"
"114132","6","2"
"114754","6","2"
"114798","6","2"
"115453","6","2"
"116066","6","2"
"116345","6","2"
"116588","6","2"
"116812","6","2"
"117895","6","2"
"118200","6","2"
"118242","6","2"
"118944","6","2"
"119820","6","2"
"120336","6","2"
"120425","6","2"
"120760","6","2"
"122323","6","2"
"123521","6","2"
"123522","6","2"
"123933","6","2"
"124010","6","2"
"124357","6","2"
"124481","6","2"
"125192","6","2"
"125693","6","2"
"125740","6","2"
"125792","6","2"
"126236","6","2"
"128120","6","2"
"1000274","6","2"
"1000519","6","2"
"1000896","6","2"
"1000936","6","2"
"100292","6","2"
"1003110","6","2"
"1003329","6","2"
"1004454","6","2"
"1005701","6","2"
"1006255","6","2"
"1006306","6","2"
"1006823","6","2"
"100700","6","2"
"1008429","6","2"
"1008500","6","2"
"100891","6","2"
"1008985","6","2"
"1010001","6","2"
"1010211","6","2"
"1010534","6","2"
"1010539","6","2"
"1010566","6","2"
"1011419","6","2"
"1012677","6","2"
"1012774","6","2"
"1012967","6","2"
"1013711","6","2"
"1014467","6","2"
"101502","6","2"
"1015031","6","2"
"1015568","6","2"
"1015693","6","2"
"1016318","6","2"
"1016481","6","2"
"1016605","6","2"
"1016783","6","2"
"1017304","6","2"
"102424","6","2"
"103435","6","2"
"104137","6","2"
"104749","6","2"
"105193","6","2"
"105475","6","2"
"105952","6","2"
"106255","6","2"
"10629","6","2"
"106634","6","2"
"107800","6","2"
"107830","6","2"
"107945","6","2"
"108015","6","2"
"10806","6","2"
"108397","6","2"
"108630","6","2"
"108672","6","2"
"109147","6","2"
"110032","6","2"
"110387","6","2"
"11058","6","2"
"110686","6","2"
"111041","6","2"
"111063","6","2"
"111097","6","2"
"111268","6","2"
"11158","6","2"
"1000282","6","1"
"1000283","6","1"
"100059","6","1"
"1000751","6","1"
"1001018","6","1"
"1001301","6","1"
"1001346","6","1"
"1001360","6","1"
"1001521","6","1"
"1001608","6","1"
"1001688","6","1"
"10020","6","1"
"1002453","6","1"
"1002478","6","1"
"1002593","6","1"
"100277","6","1"
"1003122","6","1"
"1003306","6","1"
"1003467","6","1"
"1003947","6","1"
"1004289","6","1"
"1005117","6","1"
"1005268","6","1"
"1005431","6","1"
"1005522","6","1"
"1006028","6","1"
"1006439","6","1"
"1006495","6","1"
"1006590","6","1"
"1006618","6","1"
"1006647","6","1"
"1006670","6","1"
"1006704","6","1"
"1007057","6","1"
"1007200","6","1"
"1007217","6","1"
"1007280","6","1"
"1008044","6","1"
"1008055","6","1"
"1008255","6","1"
"1008258","6","1"
"1008382","6","1"
"1008401","6","1"
"1008899","6","1"
"1009415","6","1"
"10096","6","1"
"1009687","6","1"
"1009982","6","1"
"1010214","6","1"
"1010311","6","1"
"1010439","6","1"
"1010480","6","1"
"1010995","6","1"
"1011052","6","1"
"1011092","6","1"
"1011214","6","1"
"1011290","6","1"
"1011574","6","1"
"1011624","6","1"
"1011703","6","1"
"1011773","6","1"
"1012528","6","1"
"1012673","6","1"
"1012737","6","1"
"1012896","6","1"
"1013362","6","1"
"1013456","6","1"
"1013559","6","1"
"1014088","6","1"
"1014096","6","1"
"1014153","6","1"
"1014366","6","1"
"1014805","6","1"
"1015014","6","1"
"1015531","6","1"
"1015571","6","1"
"1016018","6","1"
"1016068","6","1"
"1016717","6","1"
"1016731","6","1"
"1016733","6","1"
"1016878","6","1"
"1017046","6","1"
"1017315","6","1"
"101733","6","1"
"1017463","6","1"
"1017965","6","1"
"102004","6","1"
"102534","6","1"
"102644","6","1"
"102662","6","1"
"102690","6","1"
"102945","6","1"
"103023","6","1"
"103067","6","1"
"10315","6","1"
"103164","6","1"
