"User_ID","R","F","消费时间间隔","消费频率"
"1017075","4","1","低","低"
"1017508","4","1","低","低"
"1017522","4","1","低","低"
"1017610","4","1","低","低"
"1017772","4","1","低","低"
"1017904","4","1","低","低"
"1017918","4","1","低","低"
"102030","4","1","低","低"
"102088","4","1","低","低"
"102120","4","1","低","低"
"102169","4","1","低","低"
"102450","4","1","低","低"
"102526","4","1","低","低"
"102580","4","1","低","低"
"102666","4","1","低","低"
"102928","4","1","低","低"
"102954","4","1","低","低"
"102971","4","1","低","低"
"102976","4","1","低","低"
"103416","4","1","低","低"
"103709","4","1","低","低"
"103973","4","1","低","低"
"1044","4","1","低","低"
"104880","4","1","低","低"
"105050","4","1","低","低"
"10514","4","1","低","低"
"105198","4","1","低","低"
"10529","4","1","低","低"
"105548","4","1","低","低"
"105888","4","1","低","低"
"106230","4","1","低","低"
"106518","4","1","低","低"
"106530","4","1","低","低"
"107089","4","1","低","低"
"107160","4","1","低","低"
"107179","4","1","低","低"
"107351","4","1","低","低"
"107470","4","1","低","低"
"107633","4","1","低","低"
"10777","4","1","低","低"
"107942","4","1","低","低"
"108182","4","1","低","低"
"108235","4","1","低","低"
"108442","4","1","低","低"
"108906","4","1","低","低"
"109018","4","1","低","低"
"109306","4","1","低","低"
"10935","4","1","低","低"
"109540","4","1","低","低"
"109611","4","1","低","低"
"109671","4","1","低","低"
"109677","4","1","低","低"
"10983","4","1","低","低"
"109931","4","1","低","低"
"109975","4","1","低","低"
"110111","4","1","低","低"
"110167","4","1","低","低"
"110304","4","1","低","低"
"110357","4","1","低","低"
"110370","4","1","低","低"
"110511","4","1","低","低"
"110661","4","1","低","低"
"110872","4","1","低","低"
"111056","4","1","低","低"
"111783","4","1","低","低"
"112058","4","1","低","低"
"112097","4","1","低","低"
"112435","4","1","低","低"
"1008830","5","17","低","高"
"1008799","5","15","低","高"
"100134","5","14","低","高"
"1005649","5","12","低","高"
"10469","5","11","低","高"
"117","5","10","低","高"
"1004463","5","9","低","高"
"107109","5","9","低","高"
"109856","5","9","低","高"
"100","5","8","低","高"
"1002046","5","8","低","高"
"1005703","5","8","低","高"
"115506","5","8","低","高"
"124232","5","8","低","高"
"11504","5","7","低","高"
"126794","5","7","低","高"
"128218","5","7","低","高"
"105054","5","7","低","高"
"111107","5","7","低","高"
"100234","5","6","低","高"
"1014694","5","6","低","高"
"102110","5","6","低","高"
"100204","5","5","低","高"
"1002132","5","5","低","高"
"1008870","5","5","低","高"
"1009884","5","5","低","高"
"1013847","5","5","低","高"
"1013929","5","5","低","高"
"1017770","5","5","低","高"
"104192","5","5","低","高"
"105602","5","5","低","高"
"106489","5","5","低","高"
"111386","5","5","低","高"
"112684","5","5","低","高"
"11379","5","5","低","高"
"117147","5","5","低","高"
"123111","5","5","低","高"
"128033","5","5","低","高"
"113731","5","4","低","高"
"114141","5","4","低","高"
"117802","5","4","低","高"
"11855","5","4","低","高"
"119758","5","4","低","高"
"122341","5","4","低","高"
"122771","5","4","低","高"
"124485","5","4","低","高"
"124806","5","4","低","高"
"125090","5","4","低","高"
"126146","5","4","低","高"
"1002534","5","4","低","高"
"1003095","5","4","低","高"
"1006894","5","4","低","高"
"1008385","5","4","低","高"
"1010267","5","4","低","高"
"1011705","5","4","低","高"
"1011745","5","4","低","高"
"1012534","5","4","低","高"
"1015077","5","4","低","高"
"1015718","5","4","低","高"
"1017762","5","4","低","高"
"102403","5","4","低","高"
"104796","5","4","低","高"
"104865","5","4","低","高"
"106951","5","4","低","高"
"108449","5","4","低","高"
"10996","5","4","低","高"
"111288","5","4","低","高"
"1000209","5","3","低","低"
"1000251","5","3","低","低"
"1001420","5","3","低","低"
"1001769","5","3","低","低"
"100177","5","3","低","低"
"1002202","5","3","低","低"
"1003643","5","3","低","低"
"1004406","5","3","低","低"
"1004471","5","3","低","低"
"100523","5","3","低","低"
"1005269","5","3","低","低"
"1005860","5","3","低","低"
"1005877","5","3","低","低"
"1005906","5","3","低","低"
"1006395","5","3","低","低"
"1006586","5","3","低","低"
"1009798","5","3","低","低"
"1010347","5","3","低","低"
"1010416","5","3","低","低"
"1010582","5","3","低","低"
"1011235","5","3","低","低"
"1011391","5","3","低","低"
"1013023","5","3","低","低"
"1013311","5","3","低","低"
"1014064","5","3","低","低"
"1014108","5","3","低","低"
"1014605","5","3","低","低"
"1014633","5","3","低","低"
"1017143","5","3","低","低"
"1017432","5","3","低","低"
"1017546","5","3","低","低"
"1017621","5","3","低","低"
"1017734","5","3","低","低"
"101817","5","3","低","低"
"102397","5","3","低","低"
"103079","5","3","低","低"
"103312","5","3","低","低"
"103463","5","3","低","低"
"104368","5","3","低","低"
"104701","5","3","低","低"
"105029","5","3","低","低"
"106147","5","3","低","低"
"106573","5","3","低","低"
"107333","5","3","低","低"
"107917","5","3","低","低"
"108623","5","3","低","低"
"108635","5","3","低","低"
"10888","5","3","低","低"
"109377","5","3","低","低"
"109589","5","3","低","低"
"11097","5","3","低","低"
"111551","5","3","低","低"
"111811","5","3","低","低"
"1120","5","3","低","低"
"113118","5","3","低","低"
"11327","5","3","低","低"
"114160","5","3","低","低"
"114278","5","3","低","低"
"115618","5","3","低","低"
"115762","5","3","低","低"
"116269","5","3","低","低"
"116316","5","3","低","低"
"11666","5","3","低","低"
"117450","5","3","低","低"
"117453","5","3","低","低"
"11774","5","3","低","低"
"120471","5","3","低","低"
"121530","5","3","低","低"
"121773","5","3","低","低"
"122292","5","3","低","低"
"122691","5","3","低","低"
"12407","5","3","低","低"
"12465","5","3","低","低"
"124927","5","3","低","低"
"125023","5","3","低","低"
"125802","5","3","低","低"
"125823","5","3","低","低"
"125946","5","3","低","低"
"126150","5","3","低","低"
"127208","5","3","低","低"
"127260","5","3","低","低"
"127522","5","3","低","低"
"112920","5","2","低","低"
"113027","5","2","低","低"
"113732","5","2","低","低"
"114031","5","2","低","低"
"114283","5","2","低","低"
"1144","5","2","低","低"
"114892","5","2","低","低"
"11497","5","2","低","低"
"115012","5","2","低","低"
"115415","5","2","低","低"
"115543","5","2","低","低"
"115822","5","2","低","低"
"11611","5","2","低","低"
"116693","5","2","低","低"
"116796","5","2","低","低"
"117128","5","2","低","低"
"11740","5","2","低","低"
"117472","5","2","低","低"
"118379","5","2","低","低"
"119638","5","2","低","低"
"120518","5","2","低","低"
"120524","5","2","低","低"
"120675","5","2","低","低"
"121223","5","2","低","低"
"121377","5","2","低","低"
"121711","5","2","低","低"
"122172","5","2","低","低"
"123036","5","2","低","低"
"123108","5","2","低","低"
"123584","5","2","低","低"
"12373","5","2","低","低"
"124072","5","2","低","低"
"124354","5","2","低","低"
"12464","5","2","低","低"
"125217","5","2","低","低"
"125924","5","2","低","低"
"126024","5","2","低","低"
"126569","5","2","低","低"
"127055","5","2","低","低"
"128108","5","2","低","低"
"128230","5","2","低","低"
"1001017","5","2","低","低"
"1001092","5","2","低","低"
"1001569","5","2","低","低"
"1001872","5","2","低","低"
"100249","5","2","低","低"
"1002725","5","2","低","低"
"1003152","5","2","低","低"
"100324","5","2","低","低"
"100363","5","2","低","低"
"1004196","5","2","低","低"
"1004296","5","2","低","低"
"1004298","5","2","低","低"
"10044","5","2","低","低"
"1004403","5","2","低","低"
"1004466","5","2","低","低"
"1004929","5","2","低","低"
"1005179","5","2","低","低"
"1005186","5","2","低","低"
"1005215","5","2","低","低"
"1005218","5","2","低","低"
"1005311","5","2","低","低"
"1005541","5","2","低","低"
"1006015","5","2","低","低"
"1006940","5","2","低","低"
"1007046","5","2","低","低"
"1007353","5","2","低","低"
"1008481","5","2","低","低"
"1008502","5","2","低","低"
"1008665","5","2","低","低"
"1008764","5","2","低","低"
"1009237","5","2","低","低"
"1009533","5","2","低","低"
"1009765","5","2","低","低"
"1009832","5","2","低","低"
"1009933","5","2","低","低"
"1010047","5","2","低","低"
"1010121","5","2","低","低"
"1010173","5","2","低","低"
"101024","5","2","低","低"
"10111","5","2","低","低"
"1011816","5","2","低","低"
"1011839","5","2","低","低"
"1012639","5","2","低","低"
"1012784","5","2","低","低"
"1013582","5","2","低","低"
"1013775","5","2","低","低"
"1014519","5","2","低","低"
"1014704","5","2","低","低"
"1014778","5","2","低","低"
"1014909","5","2","低","低"
"1015430","5","2","低","低"
"1015621","5","2","低","低"
"1015811","5","2","低","低"
"1016393","5","2","低","低"
"1016542","5","2","低","低"
"1016659","5","2","低","低"
"1016810","5","2","低","低"
"101896","5","2","低","低"
"102930","5","2","低","低"
"104111","5","2","低","低"
"104307","5","2","低","低"
"105059","5","2","低","低"
"105673","5","2","低","低"
"10669","5","2","低","低"
"106852","5","2","低","低"
"106858","5","2","低","低"
"107408","5","2","低","低"
"107586","5","2","低","低"
"107902","5","2","低","低"
"108237","5","2","低","低"
"108425","5","2","低","低"
"108882","5","2","低","低"
"108910","5","2","低","低"
"109065","5","2","低","低"
"109416","5","2","低","低"
"109968","5","2","低","低"
"110036","5","2","低","低"
"111442","5","2","低","低"
"111860","5","2","低","低"
"112166","5","2","低","低"
"112360","5","2","低","低"
"112448","5","2","低","低"
"112621","5","2","低","低"
"112676","5","2","低","低"
"1000070","5","1","低","低"
"1000135","5","1","低","低"
"1000364","5","1","低","低"
"1000420","5","1","低","低"
"1000455","5","1","低","低"
"1001482","5","1","低","低"
"1001489","5","1","低","低"
"1001492","5","1","低","低"
"1001543","5","1","低","低"
"1001744","5","1","低","低"
"1001946","5","1","低","低"
"1002058","5","1","低","低"
"1002147","5","1","低","低"
"1002328","5","1","低","低"
"1002339","5","1","低","低"
"1002494","5","1","低","低"
"100284","5","1","低","低"
"100308","5","1","低","低"
"1003274","5","1","低","低"
"1003281","5","1","低","低"
"1003432","5","1","低","低"
"1003894","5","1","低","低"
"1003914","5","1","低","低"
"1004073","5","1","低","低"
"100428","5","1","低","低"
"1004778","5","1","低","低"
"1005383","5","1","低","低"
"1005524","5","1","低","低"
"1005788","5","1","低","低"
"1006121","5","1","低","低"
"1006178","5","1","低","低"
"1006336","5","1","低","低"
"100664","5","1","低","低"
"1006784","5","1","低","低"
"1006943","5","1","低","低"
"1007028","5","1","低","低"
"1007635","5","1","低","低"
"1007642","5","1","低","低"
"1007819","5","1","低","低"
"1008010","5","1","低","低"
"1008231","5","1","低","低"
"1008791","5","1","低","低"
"10092","5","1","低","低"
"100933","5","1","低","低"
"1009553","5","1","低","低"
"1010199","5","1","低","低"
"1010204","5","1","低","低"
"1010836","5","1","低","低"
"101084","5","1","低","低"
"1011024","5","1","低","低"
"1011340","5","1","低","低"
"1011490","5","1","低","低"
"1011676","5","1","低","低"
"1011681","5","1","低","低"
"1011698","5","1","低","低"
"1011758","5","1","低","低"
"1012012","5","1","低","低"
"101210","5","1","低","低"
"1012116","5","1","低","低"
"1012578","5","1","低","低"
"1012597","5","1","低","低"
"1012915","5","1","低","低"
"101340","5","1","低","低"
"1013635","5","1","低","低"
"1013774","5","1","低","低"
"1013907","5","1","低","低"
"1013934","5","1","低","低"
"1013955","5","1","低","低"
"1014326","5","1","低","低"
"1014472","5","1","低","低"
"101448","5","1","低","低"
"1014742","5","1","低","低"
"1015588","5","1","低","低"
"1015628","5","1","低","低"
"101575","5","1","低","低"
"1015981","5","1","低","低"
"1016645","5","1","低","低"
"1016855","5","1","低","低"
"1016997","5","1","低","低"
"1017244","5","1","低","低"
"1017362","5","1","低","低"
"1017506","5","1","低","低"
"101762","5","1","低","低"
"1017674","5","1","低","低"
"1017806","5","1","低","低"
"1017877","5","1","低","低"
"101918","5","1","低","低"
"102162","5","1","低","低"
"102184","5","1","低","低"
"102410","5","1","低","低"
"102783","5","1","低","低"
"103481","5","1","低","低"
"1035","5","1","低","低"
"103614","5","1","低","低"
"103650","5","1","低","低"
"103651","5","1","低","低"
"10371","5","1","低","低"
"103863","5","1","低","低"
"104005","5","1","低","低"
"104253","5","1","低","低"
"104498","5","1","低","低"
"104623","5","1","低","低"
"104674","5","1","低","低"
"104965","5","1","低","低"
"105016","5","1","低","低"
"10524","5","1","低","低"
"105242","5","1","低","低"
"105450","5","1","低","低"
"105638","5","1","低","低"
"105755","5","1","低","低"
"105908","5","1","低","低"
"106100","5","1","低","低"
"106566","5","1","低","低"
"106621","5","1","低","低"
"106724","5","1","低","低"
"106759","5","1","低","低"
"10676","5","1","低","低"
"107030","5","1","低","低"
"107554","5","1","低","低"
"107584","5","1","低","低"
"107656","5","1","低","低"
"107741","5","1","低","低"
"108252","5","1","低","低"
"108634","5","1","低","低"
"108670","5","1","低","低"
"10876","5","1","低","低"
"108883","5","1","低","低"
"109253","5","1","低","低"
"109640","5","1","低","低"
"109749","5","1","低","低"
"109979","5","1","低","低"
"110062","5","1","低","低"
"110254","5","1","低","低"
"110303","5","1","低","低"
"110624","5","1","低","低"
"111015","5","1","低","低"
"111542","5","1","低","低"
"111721","5","1","低","低"
"111904","5","1","低","低"
"112013","5","1","低","低"
"112092","5","1","低","低"
"112182","5","1","低","低"
"112415","5","1","低","低"
"112584","5","1","低","低"
"113233","5","1","低","低"
"113537","5","1","低","低"
"113602","5","1","低","低"
"113826","5","1","低","低"
"113949","5","1","低","低"
"113995","5","1","低","低"
"11413","5","1","低","低"
"114224","5","1","低","低"
"114272","5","1","低","低"
"114436","5","1","低","低"
"114784","5","1","低","低"
"114974","5","1","低","低"
"115044","5","1","低","低"
"115289","5","1","低","低"
"115906","5","1","低","低"
"116111","5","1","低","低"
"116204","5","1","低","低"
"116482","5","1","低","低"
"116727","5","1","低","低"
"116750","5","1","低","低"
"116809","5","1","低","低"
"117124","5","1","低","低"
"117251","5","1","低","低"
"117258","5","1","低","低"
"117284","5","1","低","低"
"117410","5","1","低","低"
"117666","5","1","低","低"
"117933","5","1","低","低"
"118049","5","1","低","低"
"118313","5","1","低","低"
"118383","5","1","低","低"
"118505","5","1","低","低"
"118576","5","1","低","低"
"118766","5","1","低","低"
"118790","5","1","低","低"
"118956","5","1","低","低"
"120134","5","1","低","低"
"120238","5","1","低","低"
"120283","5","1","低","低"
"120466","5","1","低","低"
"12088","5","1","低","低"
"120891","5","1","低","低"
"121036","5","1","低","低"
"121132","5","1","低","低"
"121156","5","1","低","低"
"121528","5","1","低","低"
"121538","5","1","低","低"
"122193","5","1","低","低"
"122335","5","1","低","低"
"122502","5","1","低","低"
"122604","5","1","低","低"
"122905","5","1","低","低"
"122953","5","1","低","低"
"123103","5","1","低","低"
"123275","5","1","低","低"
"124025","5","1","低","低"
"1241","5","1","低","低"
"1242","5","1","低","低"
"124587","5","1","低","低"
"125270","5","1","低","低"
"125365","5","1","低","低"
"125519","5","1","低","低"
"125859","5","1","低","低"
"126278","5","1","低","低"
"126437","5","1","低","低"
"12645","5","1","低","低"
"126565","5","1","低","低"
"126962","5","1","低","低"
"127146","5","1","低","低"
"127181","5","1","低","低"
"127476","5","1","低","低"
"127511","5","1","低","低"
"127722","5","1","低","低"
"127927","5","1","低","低"
"128124","5","1","低","低"
"1234","6","12","低","高"
"125422","6","9","低","高"
"105027","6","9","低","高"
"1002705","6","7","低","高"
"105116","6","7","低","高"
"113571","6","7","低","高"
"120479","6","7","低","高"
"113584","6","6","低","高"
"118671","6","6","低","高"
"126554","6","6","低","高"
"128372","6","6","低","高"
"104088","6","6","低","高"
"1003163","6","5","低","高"
"1009859","6","5","低","高"
"1013086","6","5","低","高"
"1014321","6","5","低","高"
"103308","6","5","低","高"
"104642","6","5","低","高"
"113523","6","5","低","高"
"115509","6","5","低","高"
"115531","6","5","低","高"
"120038","6","5","低","高"
"123090","6","5","低","高"
"124127","6","5","低","高"
"11450","6","4","低","高"
"116102","6","4","低","高"
"116708","6","4","低","高"
"117540","6","4","低","高"
"119582","6","4","低","高"
"126879","6","4","低","高"
"10035","6","4","低","高"
"1003941","6","4","低","高"
"1004958","6","4","低","高"
"1005866","6","4","低","高"
"1010006","6","4","低","高"
"1014166","6","4","低","高"
"105479","6","4","低","高"
"105903","6","4","低","高"
"106223","6","4","低","高"
"107718","6","4","低","高"
"108417","6","4","低","高"
"1105","6","4","低","高"
"1000408","6","3","低","低"
"1003343","6","3","低","低"
"1004122","6","3","低","低"
"1005455","6","3","低","低"
"1006173","6","3","低","低"
"100760","6","3","低","低"
"1007965","6","3","低","低"
"100977","6","3","低","低"
"1010129","6","3","低","低"
"1010507","6","3","低","低"
"1012284","6","3","低","低"
"1014736","6","3","低","低"
"1015645","6","3","低","低"
"1015814","6","3","低","低"
"1015903","6","3","低","低"
"1016201","6","3","低","低"
"10169","6","3","低","低"
"1017209","6","3","低","低"
"102319","6","3","低","低"
"102434","6","3","低","低"
"103634","6","3","低","低"
"10388","6","3","低","低"
"109623","6","3","低","低"
"112566","6","3","低","低"
"112571","6","3","低","低"
"112844","6","3","低","低"
"113722","6","3","低","低"
"117941","6","3","低","低"
"121423","6","3","低","低"
"12169","6","3","低","低"
"121881","6","3","低","低"
"123433","6","3","低","低"
"123793","6","3","低","低"
"124516","6","3","低","低"
"124674","6","3","低","低"
"125838","6","3","低","低"
"126745","6","3","低","低"
"127268","6","3","低","低"
"127818","6","3","低","低"
"128393","6","3","低","低"
"113710","6","2","低","低"
"113986","6","2","低","低"
"114132","6","2","低","低"
"114754","6","2","低","低"
"114798","6","2","低","低"
"115453","6","2","低","低"
"116066","6","2","低","低"
"116345","6","2","低","低"
"116588","6","2","低","低"
"116812","6","2","低","低"
"117895","6","2","低","低"
"118200","6","2","低","低"
"118242","6","2","低","低"
"118944","6","2","低","低"
"119820","6","2","低","低"
"120336","6","2","低","低"
"120425","6","2","低","低"
"120760","6","2","低","低"
"122323","6","2","低","低"
"123521","6","2","低","低"
"123522","6","2","低","低"
"123933","6","2","低","低"
"124010","6","2","低","低"
"124357","6","2","低","低"
"124481","6","2","低","低"
"125192","6","2","低","低"
"125693","6","2","低","低"
"125740","6","2","低","低"
"125792","6","2","低","低"
"126236","6","2","低","低"
"128120","6","2","低","低"
"1000274","6","2","低","低"
"1000519","6","2","低","低"
"1000896","6","2","低","低"
"1000936","6","2","低","低"
"100292","6","2","低","低"
"1003110","6","2","低","低"
"1003329","6","2","低","低"
"1004454","6","2","低","低"
"1005701","6","2","低","低"
"1006255","6","2","低","低"
"1006306","6","2","低","低"
"1006823","6","2","低","低"
"100700","6","2","低","低"
"1008429","6","2","低","低"
"1008500","6","2","低","低"
"100891","6","2","低","低"
"1008985","6","2","低","低"
"1010001","6","2","低","低"
"1010211","6","2","低","低"
"1010534","6","2","低","低"
"1010539","6","2","低","低"
"1010566","6","2","低","低"
"1011419","6","2","低","低"
"1012677","6","2","低","低"
"1012774","6","2","低","低"
"1012967","6","2","低","低"
"1013711","6","2","低","低"
"1014467","6","2","低","低"
"101502","6","2","低","低"
"1015031","6","2","低","低"
"1015568","6","2","低","低"
"1015693","6","2","低","低"
"1016318","6","2","低","低"
"1016481","6","2","低","低"
"1016605","6","2","低","低"
"1016783","6","2","低","低"
"1017304","6","2","低","低"
"102424","6","2","低","低"
"103435","6","2","低","低"
"104137","6","2","低","低"
"104749","6","2","低","低"
"105193","6","2","低","低"
"105475","6","2","低","低"
"105952","6","2","低","低"
"106255","6","2","低","低"
"10629","6","2","低","低"
"106634","6","2","低","低"
"107800","6","2","低","低"
"107830","6","2","低","低"
"107945","6","2","低","低"
"108015","6","2","低","低"
"10806","6","2","低","低"
"108397","6","2","低","低"
"108630","6","2","低","低"
"108672","6","2","低","低"
"109147","6","2","低","低"
"110032","6","2","低","低"
"110387","6","2","低","低"
"11058","6","2","低","低"
"110686","6","2","低","低"
"111041","6","2","低","低"
"111063","6","2","低","低"
"111097","6","2","低","低"
"111268","6","2","低","低"
"11158","6","2","低","低"
"1000282","6","1","低","低"
"1000283","6","1","低","低"
"100059","6","1","低","低"
"1000751","6","1","低","低"
"1001018","6","1","低","低"
"1001301","6","1","低","低"
"1001346","6","1","低","低"
"1001360","6","1","低","低"
"1001521","6","1","低","低"
"1001608","6","1","低","低"
"1001688","6","1","低","低"
"10020","6","1","低","低"
"1002453","6","1","低","低"
"1002478","6","1","低","低"
"1002593","6","1","低","低"
"100277","6","1","低","低"
"1003122","6","1","低","低"
"1003306","6","1","低","低"
"1003467","6","1","低","低"
"1003947","6","1","低","低"
"1004289","6","1","低","低"
"1005117","6","1","低","低"
"1005268","6","1","低","低"
"1005431","6","1","低","低"
"1005522","6","1","低","低"
"1006028","6","1","低","低"
"1006439","6","1","低","低"
"1006495","6","1","低","低"
"1006590","6","1","低","低"
"1006618","6","1","低","低"
"1006647","6","1","低","低"
"1006670","6","1","低","低"
"1006704","6","1","低","低"
"1007057","6","1","低","低"
"1007200","6","1","低","低"
"1007217","6","1","低","低"
"1007280","6","1","低","低"
"1008044","6","1","低","低"
"1008055","6","1","低","低"
"1008255","6","1","低","低"
"1008258","6","1","低","低"
"1008382","6","1","低","低"
"1008401","6","1","低","低"
"1008899","6","1","低","低"
"1009415","6","1","低","低"
"10096","6","1","低","低"
"1009687","6","1","低","低"
"1009982","6","1","低","低"
"1010214","6","1","低","低"
"1010311","6","1","低","低"
"1010439","6","1","低","低"
"1010480","6","1","低","低"
"1010995","6","1","低","低"
"1011052","6","1","低","低"
"1011092","6","1","低","低"
"1011214","6","1","低","低"
"1011290","6","1","低","低"
"1011574","6","1","低","低"
"1011624","6","1","低","低"
"1011703","6","1","低","低"
"1011773","6","1","低","低"
"1012528","6","1","低","低"
"1012673","6","1","低","低"
"1012737","6","1","低","低"
"1012896","6","1","低","低"
"1013362","6","1","低","低"
"1013456","6","1","低","低"
"1013559","6","1","低","低"
"1014088","6","1","低","低"
"1014096","6","1","低","低"
"1014153","6","1","低","低"
"1014366","6","1","低","低"
"1014805","6","1","低","低"
"1015014","6","1","低","低"
"1015531","6","1","低","低"
"1015571","6","1","低","低"
"1016018","6","1","低","低"
"1016068","6","1","低","低"
"1016717","6","1","低","低"
"1016731","6","1","低","低"
"1016733","6","1","低","低"
"1016878","6","1","低","低"
"1017046","6","1","低","低"
"1017315","6","1","低","低"
"101733","6","1","低","低"
"1017463","6","1","低","低"
"1017965","6","1","低","低"
"102004","6","1","低","低"
"102534","6","1","低","低"
"102644","6","1","低","低"
"102662","6","1","低","低"
"102690","6","1","低","低"
"102945","6","1","低","低"
"103023","6","1","低","低"
"103067","6","1","低","低"
"10315","6","1","低","低"
"103164","6","1","低","低"
"103259","6","1","低","低"
"103305","6","1","低","低"
"103347","6","1","低","低"
"103630","6","1","低","低"
"104127","6","1","低","低"
"104280","6","1","低","低"
"104486","6","1","低","低"
"10464","6","1","低","低"
"104783","6","1","低","低"
"104864","6","1","低","低"
"104915","6","1","低","低"
"105279","6","1","低","低"
"105773","6","1","低","低"
"105789","6","1","低","低"
"105944","6","1","低","低"
"105981","6","1","低","低"
"106135","6","1","低","低"
"106334","6","1","低","低"
"10671","6","1","低","低"
"106814","6","1","低","低"
"10686","6","1","低","低"
"107263","6","1","低","低"
"10727","6","1","低","低"
"107875","6","1","低","低"
"108036","6","1","低","低"
"108491","6","1","低","低"
"108510","6","1","低","低"
"108685","6","1","低","低"
"108768","6","1","低","低"
"108823","6","1","低","低"
"108891","6","1","低","低"
"109134","6","1","低","低"
"109322","6","1","低","低"
"109625","6","1","低","低"
"109791","6","1","低","低"
"11019","6","1","低","低"
"110207","6","1","低","低"
"110288","6","1","低","低"
"110350","6","1","低","低"
"110483","6","1","低","低"
"110679","6","1","低","低"
"110743","6","1","低","低"
"111190","6","1","低","低"
"111849","6","1","低","低"
"111987","6","1","低","低"
"112006","6","1","低","低"
"112268","6","1","低","低"
"112316","6","1","低","低"
"112345","6","1","低","低"
"11304","6","1","低","低"
"113526","6","1","低","低"
"114635","6","1","低","低"
"114726","6","1","低","低"
"115462","6","1","低","低"
"115564","6","1","低","低"
"115592","6","1","低","低"
"115638","6","1","低","低"
"115983","6","1","低","低"
"116292","6","1","低","低"
"116624","6","1","低","低"
"116939","6","1","低","低"
"117282","6","1","低","低"
"117294","6","1","低","低"
"117328","6","1","低","低"
"117385","6","1","低","低"
"117395","6","1","低","低"
"117578","6","1","低","低"
"117612","6","1","低","低"
"117691","6","1","低","低"
"117935","6","1","低","低"
"118138","6","1","低","低"
"118305","6","1","低","低"
"118474","6","1","低","低"
"119078","6","1","低","低"
"119271","6","1","低","低"
"119292","6","1","低","低"
"119332","6","1","低","低"
"119547","6","1","低","低"
"11964","6","1","低","低"
"119770","6","1","低","低"
"12002","6","1","低","低"
"120062","6","1","低","低"
"120765","6","1","低","低"
"121084","6","1","低","低"
"121589","6","1","低","低"
"121592","6","1","低","低"
"121868","6","1","低","低"
"121899","6","1","低","低"
"121929","6","1","低","低"
"121935","6","1","低","低"
"121968","6","1","低","低"
"121993","6","1","低","低"
"12218","6","1","低","低"
"122211","6","1","低","低"
"122346","6","1","低","低"
"122545","6","1","低","低"
"122729","6","1","低","低"
"123177","6","1","低","低"
"123400","6","1","低","低"
"123657","6","1","低","低"
"124078","6","1","低","低"
"124107","6","1","低","低"
"124310","6","1","低","低"
"124370","6","1","低","低"
"124663","6","1","低","低"
"124686","6","1","低","低"
"124962","6","1","低","低"
"125158","6","1","低","低"
"125419","6","1","低","低"
"125429","6","1","低","低"
"125532","6","1","低","低"
"125682","6","1","低","低"
"125948","6","1","低","低"
"126271","6","1","低","低"
"126432","6","1","低","低"
"126448","6","1","低","低"
"126492","6","1","低","低"
"126810","6","1","低","低"
"126952","6","1","低","低"
"127627","6","1","低","低"
"127744","6","1","低","低"
"127954","6","1","低","低"
"128451","6","1","低","低"
"126696","7","13","低","高"
"10681","7","12","低","高"
"1005616","7","7","低","高"
"12151","7","6","低","高"
"125482","7","6","低","高"
"128351","7","6","低","高"
"122074","7","5","低","高"
"1001472","7","5","低","高"
"1002413","7","5","低","高"
"106003","7","5","低","高"
"110245","7","5","低","高"
"100030","7","4","低","高"
"1008295","7","4","低","高"
"1010327","7","4","低","高"
"102034","7","4","低","高"
"104201","7","4","低","高"
"10452","7","4","低","高"
"106370","7","4","低","高"
"115046","7","4","低","高"
"116133","7","4","低","高"
"116387","7","4","低","高"
"117458","7","4","低","高"
"117962","7","4","低","高"
"118441","7","4","低","高"
"11998","7","4","低","高"
"120592","7","4","低","高"
"120958","7","4","低","高"
"121970","7","4","低","高"
"123000","7","4","低","高"
"112713","7","3","低","低"
"114105","7","3","低","低"
"118933","7","3","低","低"
"120977","7","3","低","低"
"121853","7","3","低","低"
"126438","7","3","低","低"
"126758","7","3","低","低"
"1001248","7","3","低","低"
"1001847","7","3","低","低"
"1002435","7","3","低","低"
"1003531","7","3","低","低"
"1005345","7","3","低","低"
"1006354","7","3","低","低"
"1007963","7","3","低","低"
"1011227","7","3","低","低"
"1013911","7","3","低","低"
"1013980","7","3","低","低"
"1014286","7","3","低","低"
"103379","7","3","低","低"
"106836","7","3","低","低"
"107445","7","3","低","低"
"107916","7","3","低","低"
"111770","7","3","低","低"
"1000317","7","2","低","低"
"1002172","7","2","低","低"
"1002213","7","2","低","低"
"1003479","7","2","低","低"
"1003553","7","2","低","低"
"1003965","7","2","低","低"
"100401","7","2","低","低"
"1005834","7","2","低","低"
"1006407","7","2","低","低"
"1008217","7","2","低","低"
"1008612","7","2","低","低"
"1009283","7","2","低","低"
"1009385","7","2","低","低"
"1009825","7","2","低","低"
"1009940","7","2","低","低"
"101021","7","2","低","低"
"1011086","7","2","低","低"
"1012031","7","2","低","低"
"1012252","7","2","低","低"
"1012257","7","2","低","低"
"1013585","7","2","低","低"
"1014180","7","2","低","低"
"1014207","7","2","低","低"
"1015007","7","2","低","低"
"1016219","7","2","低","低"
"1016474","7","2","低","低"
"1017130","7","2","低","低"
"1017696","7","2","低","低"
"1017780","7","2","低","低"
"104103","7","2","低","低"
"104110","7","2","低","低"
"106084","7","2","低","低"
"106514","7","2","低","低"
"108484","7","2","低","低"
"110247","7","2","低","低"
